view_id,surface_x,surface_y,surface_z,camera_x,camera_y,camera_z,target_x,target_y,target_z,view_dir_x,view_dir_y,view_dir_z,normal_x,normal_y,normal_z,up_x,up_y,up_z,qw,qx,qy,qz,footprint_width,footprint_height,effective_radius,curvature,roughness,boundary_score,boundary_flag,priority_score,spacing_radius,region_type
10,44.28726173499054,11.362164445108611,23.643631271782745,51.58119373599533,29.170093094016664,29.09122094062879,44.28726173499054,11.362164445108611,23.643631271782745,-0.36469660005023946,-0.8903964324454025,-0.27237948344230223,0.3646966000502395,0.8903964324454026,0.27237948344230234,-0.10323936139768863,-0.252055980406125,0.9621899069309056,0.5918086418681693,0.7825951702598609,-0.1540601869630517,-0.11650231623878471,20.82268202206985,14.558809370648094,4.73161304546063,0.284749792318382,0.3727493805860176,0.7132712747458825,1,0.9592030464270872,2.2643506488757352,boundary_high_curvature
11,44.213041959236506,14.152837927227887,55.82817055583937,53.791954381375476,30.932275518478043,60.99488236610449,44.213041959236506,14.152837927227887,55.82817055583937,-0.4789456211069483,-0.8389718795625076,-0.25833559051325594,0.4789456211069483,0.8389718795625077,0.2583355905132559,-0.12807621655398535,-0.22435186667163995,0.9660552379000734,0.5885923448102055,0.766671166121189,-0.2034284107370555,-0.15617700334619103,20.82268202206985,14.558809370648094,4.73161304546063,0.29636702313262253,0.3289070731165606,0.705684802280806,1,0.9591553432714064,2.2645086478873457,boundary_high_curvature
12,43.99259726178949,14.13444708728212,63.856939309263744,41.89745100023184,-4.270336484732086,71.39844471667392,43.99259726178949,14.13444708728212,63.856939309263744,0.10475731307788258,0.9202391786007104,-0.37707527037050886,-0.10475731307788266,-0.9202391786007104,0.3770752703705092,0.042649679897795924,0.3746555275577927,0.9261826172386349,0.03161246556220334,0.047002333828009175,0.8284494044900841,0.5571920825315306,20.82268202206985,14.558809370648094,4.73161304546063,0.2844293143263751,0.37240738769471715,0.73855734121108,1,0.9585606547042942,2.26647833321484,boundary_high_curvature
13,42.47602955705849,14.799330572802315,74.22127189593984,29.686443094805043,15.149901165728352,89.59344085103264,42.47602955705849,14.799330572802315,74.22127189593984,0.6394793231126722,-0.017528529646301826,-0.76860844775464,-0.6394793231126723,0.017528529646301833,0.7686084477546401,0.768319866261645,-0.021060129806944525,0.6397195120052247,0.24378871925826656,0.6739934928605603,0.6557720605964712,0.23719788465560582,20.82268202206985,14.558809370648094,4.73161304546063,0.2722746823512436,0.4077231396578279,0.7421475261270691,1,0.9542313509892107,2.280817546170075,boundary_high_curvature
14,43.99723254153667,13.690935105770578,58.88893229045993,55.95265914610163,0.7923693930187223,68.41231284867992,43.99723254153667,13.690935105770578,58.88893229045993,-0.5977713302282481,0.6449282856375927,-0.4761690279109995,0.5977713302282481,-0.6449282856375927,0.47616902791099963,-0.3236924684855192,0.3492279040790661,0.8793537723000304,-0.1868470254813635,-0.31365964491339976,0.7998138165275089,0.47644902677334433,20.82268202206985,14.558809370648094,4.73161304546063,0.28373960588867125,0.3581848180696335,0.6933688332632213,1,0.9515824637225166,2.289591002853006,boundary_high_curvature
15,43.945011804774545,10.272493980401563,20.43979637421586,38.594715084384994,1.1495099291611837,3.4649477149611165,43.945011804774545,10.272493980401563,20.43979637421586,0.26751483601947756,0.45614920256201896,0.8487424329627371,-0.26751483601947745,-0.45614920256201896,-0.8487424329627372,-0.4293653836502656,-0.7321264131516951,0.5288064697869097,0.251999314073201,0.07208081844598307,0.2653924247803405,0.927829489824507,20.82268202206985,14.558809370648094,4.73161304546063,0.27829862667080224,0.36279544855286777,0.7243006144721592,1,0.9449981804125104,2.31139899941625,boundary_high_curvature
16,42.76073809535599,14.347604007538507,68.28606619587049,43.76724677386605,34.30833468176545,67.54029731004898,42.76073809535599,14.347604007538507,68.28606619587049,-0.05032543392550295,-0.9980365337113473,0.03728844429107525,0.050325433925502934,0.9980365337113473,-0.0372884442910756,0.0018778631102751287,0.03724112924963058,0.9993045441317433,0.7199410879824318,0.6935779576911126,-0.017475538889763644,-0.018139789971495734,20.82268202206985,14.558809370648094,4.73161304546063,0.27357709912907985,0.378689274697805,0.7215335421358884,1,0.9442189681420655,2.313979851077064,boundary_high_curvature
17,41.74302123928084,16.770486994242336,86.37388983504965,56.03456906525053,30.30685647100409,82.83576008522222,41.74302123928084,16.770486994242336,86.37388983504965,-0.7145773912984842,-0.6768184738380875,0.17690648749137164,0.7145773912984843,0.6768184738380877,-0.17690648749137178,0.12843916194658023,0.12165232013815017,0.9842276640510901,0.7046671834583725,0.5893016507938823,-0.2535159178945564,-0.30314584658630933,20.82268202206985,14.558809370648094,4.73161304546063,0.2549487739491626,0.43398467943598845,0.7480676570767,1,0.9380693076955969,2.3343483205926288,boundary_high_curvature
18,42.39730111204605,17.094893354143515,89.76902227991731,46.860251592365735,22.306614848616405,108.55518825582266,42.39730111204605,17.094893354143515,89.76902227991731,-0.22314752401598414,-0.2605860747236445,-0.9393082987952672,0.22314752401598412,0.2605860747236446,0.9393082987952673,-0.06023004825452045,0.9654506189651149,-0.2535299659352617,-0.11534747835453399,-0.01529315787618476,0.9845914222253856,-0.13054045288575003,20.82268202206985,14.558809370648094,4.73161304546063,0.2620261498293426,0.40100573087201186,0.7681281400535254,1,0.9354389312369584,2.343060467088945,boundary_high_curvature
19,43.40566338381529,12.675996182726113,48.14294362609003,49.91135444218776,30.854311944445424,53.36068450890893,43.40566338381529,12.675996182726113,48.14294362609003,-0.3252845529186235,-0.9089157880859655,-0.2608870441409451,0.32528455291862346,0.9089157880859656,0.26088704414094493,-0.08790679646071783,-0.2456307084560344,0.9653693335710435,0.5989581674664579,0.7823105282899286,-0.1357709814253596,-0.10394994735328146,20.82268202206985,14.558809370648094,4.73161304546063,0.2572282493156475,0.413580722784775,0.724492846981658,1,0.9331634343007975,2.3505972067805767,boundary_high_curvature
20,44.718731963012075,11.8454542311429,38.03005180296941,50.74981287125481,-5.97280504946942,44.82237830330071,44.718731963012075,11.8454542311429,38.03005180296941,-0.30155404541213676,0.890912964030616,-0.33961632501656497,0.30155404541213676,-0.890912964030616,0.3396163250165649,-0.10888431846882182,0.32168844152275244,0.9405640604351428,-0.09335517561037994,-0.13296289166587483,0.8075450649642604,0.5669891080774591,20.82268202206985,14.558809370648094,4.73161304546063,0.26684645431416487,0.33576356109247024,0.7076896521174493,1,0.9158973708202774,2.4077846386263024,boundary_high_curvature
