epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
46,5209.76,1.67474,2.44158,1.51195,1.40365,0,0.44399,0.44344,0.40307,0.17759,0.45766,0.45311,0.40668,0.1609,2.10787,2.58171,1.6706,1.39088,0,0.00892183,0.00892183,0.00892183
47,5322.09,1.66908,2.41013,1.51133,1.40292,0,0.42353,0.45182,0.40529,0.17226,0.45404,0.42328,0.39049,0.15198,2.08427,2.62815,1.6523,1.39833,0,0.0088755,0.0088755,0.0088755
48,5434.12,1.64666,2.42056,1.50611,1.3951,0,0.41598,0.41441,0.41222,0.18285,0.41417,0.43918,0.3843,0.15411,2.07812,2.62366,1.64117,1.39597,0,0.00882834,0.00882834,0.00882834
49,5545.86,1.64613,2.41929,1.47953,1.3949,0,0.43263,0.45653,0.41655,0.18459,0.41995,0.45591,0.40092,0.15988,2.06181,2.60151,1.63073,1.38306,0,0.00878036,0.00878036,0.00878036
50,5658.42,1.64375,2.41154,1.48209,1.39595,0,0.45408,0.42955,0.40508,0.18281,0.46625,0.42002,0.39591,0.15759,2.07507,2.60787,1.64363,1.38033,0,0.00873157,0.00873157,0.00873157
51,5770.86,1.63381,2.41213,1.47891,1.39327,0,0.48048,0.442,0.40958,0.18179,0.47724,0.43425,0.39816,0.16095,2.05942,2.61274,1.63023,1.38192,0,0.00868198,0.00868198,0.00868198
52,5882.36,1.63892,2.38628,1.46726,1.39182,0,0.47231,0.39609,0.41324,0.18468,0.41207,0.44617,0.39148,0.15398,2.05717,2.5793,1.63344,1.39384,0,0.00863161,0.00863161,0.00863161
53,5994.94,1.6291,2.38374,1.45216,1.39297,0,0.43377,0.44121,0.41409,0.18654,0.42013,0.45388,0.3981,0.15775,2.05596,2.57213,1.62339,1.39338,0,0.00858046,0.00858046,0.00858046
54,6107.58,1.631,2.36646,1.44412,1.38658,0,0.43466,0.4372,0.41034,0.18731,0.38797,0.4498,0.38923,0.15526,2.05126,2.58497,1.61788,1.38629,0,0.00852856,0.00852856,0.00852856
55,6219.25,1.62446,2.36066,1.43099,1.38173,0,0.42159,0.4704,0.41136,0.18508,0.43595,0.4501,0.38695,0.15489,2.04662,2.56632,1.61105,1.37648,0,0.0084759,0.0084759,0.0084759
56,6331.18,1.61339,2.36099,1.43507,1.3781,0,0.40048,0.46093,0.40596,0.18269,0.39602,0.45372,0.38543,0.15019,2.07279,2.56976,1.64967,1.39279,0,0.00842252,0.00842252,0.00842252
57,6443.97,1.61968,2.36022,1.43079,1.38343,0,0.46935,0.41688,0.42503,0.19136,0.44109,0.4178,0.40048,0.16561,2.05683,2.60263,1.61619,1.38801,0,0.00836841,0.00836841,0.00836841
58,6556.41,1.61165,2.34521,1.42371,1.37889,0,0.45409,0.43894,0.41891,0.1866,0.45018,0.41735,0.39842,0.15937,2.03544,2.6064,1.59586,1.38354,0,0.00831359,0.00831359,0.00831359
59,6667.85,1.60767,2.3583,1.41079,1.37394,0,0.442,0.45765,0.42637,0.19518,0.44626,0.47518,0.41693,0.16952,2.02493,2.60322,1.59682,1.3752,0,0.00825808,0.00825808,0.00825808
60,6780.43,1.5988,2.34327,1.3995,1.3713,0,0.52376,0.44222,0.44024,0.19795,0.49471,0.4165,0.4132,0.17097,2.04562,2.5641,1.59115,1.38095,0,0.00820189,0.00820189,0.00820189
61,6893.06,1.59313,2.32573,1.40045,1.35981,0,0.42531,0.44994,0.41774,0.19054,0.41334,0.46114,0.40377,0.16721,2.04984,2.60622,1.59436,1.37393,0,0.00814503,0.00814503,0.00814503
62,7004.32,1.58435,2.33369,1.39695,1.35852,0,0.43265,0.44378,0.40833,0.1888,0.44256,0.44794,0.40405,0.164,2.04539,2.59069,1.57368,1.37635,0,0.00808752,0.00808752,0.00808752
63,7116.67,1.58873,2.33154,1.38449,1.36326,0,0.45468,0.45811,0.41973,0.19605,0.45033,0.43867,0.40402,0.16187,2.03454,2.56183,1.57396,1.37329,0,0.00802938,0.00802938,0.00802938
64,7229.06,1.57115,2.30738,1.37511,1.36155,0,0.48261,0.4166,0.42336,0.19988,0.45419,0.45594,0.42924,0.17897,2.05675,2.54304,1.57024,1.37149,0,0.0079706,0.0079706,0.0079706
65,7341.54,1.58908,2.32121,1.38328,1.36057,0,0.44945,0.43802,0.43068,0.19904,0.41474,0.46542,0.40378,0.16375,2.02249,2.55569,1.56696,1.36614,0,0.00791122,0.00791122,0.00791122
66,7453.14,1.57069,2.30756,1.3614,1.3598,0,0.48567,0.45938,0.43484,0.19795,0.44792,0.4652,0.4212,0.17161,2.03202,2.57936,1.57049,1.37136,0,0.00785124,0.00785124,0.00785124
67,7565.74,1.5801,2.30331,1.37321,1.35885,0,0.4511,0.46546,0.43028,0.19802,0.4514,0.4693,0.41707,0.16895,2.02807,2.57483,1.5655,1.36742,0,0.00779069,0.00779069,0.00779069
68,7678.16,1.55718,2.2915,1.35161,1.34667,0,0.47887,0.44604,0.41913,0.19202,0.41782,0.44589,0.39001,0.15872,2.02917,2.58007,1.57644,1.36953,0,0.00772956,0.00772956,0.00772956
69,7789.72,1.55712,2.2987,1.35173,1.34423,0,0.45118,0.44449,0.42214,0.19436,0.43666,0.42327,0.40202,0.15998,2.0406,2.56724,1.56857,1.36931,0,0.00766789,0.00766789,0.00766789
70,7902.19,1.56397,2.30104,1.33908,1.35192,0,0.44787,0.45519,0.42167,0.19901,0.44964,0.46296,0.40174,0.16503,2.03731,2.57525,1.59206,1.37327,0,0.00760568,0.00760568,0.00760568
71,8014.69,1.56222,2.28979,1.33953,1.34751,0,0.44862,0.43042,0.43326,0.20408,0.44262,0.43435,0.40462,0.16849,2.03622,2.54957,1.56491,1.36972,0,0.00754296,0.00754296,0.00754296
72,8126.64,1.54878,2.2818,1.33672,1.34495,0,0.46778,0.442,0.43265,0.19651,0.43554,0.45361,0.41114,0.16287,2.03116,2.58156,1.5552,1.37232,0,0.00747973,0.00747973,0.00747973
73,8238.86,1.55949,2.27857,1.31949,1.34555,0,0.44609,0.46806,0.43213,0.19767,0.44109,0.45978,0.41174,0.16931,2.0221,2.54439,1.55095,1.37468,0,0.00741601,0.00741601,0.00741601
