epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
46,7746.48,1.53335,2.19864,1.33206,1.23404,0,0.54531,0.44514,0.44745,0.19973,0.47789,0.38493,0.36981,0.14321,1.97991,2.18355,1.50161,1.30427,0,0.000881401,0.000881401,0.000881401
47,7914.16,1.53518,2.18673,1.32457,1.22601,0,0.53529,0.41541,0.43835,0.19827,0.36771,0.43737,0.35771,0.13739,1.99002,2.22369,1.49622,1.3135,0,0.000876305,0.000876305,0.000876305
48,8082.04,1.53018,2.19027,1.32615,1.22313,0,0.47771,0.44193,0.437,0.20263,0.40464,0.40258,0.35411,0.1363,1.97422,2.19762,1.48204,1.30274,0,0.000871117,0.000871117,0.000871117
49,8250.22,1.51091,2.16719,1.30891,1.21659,0,0.44195,0.48879,0.43548,0.19846,0.428,0.36692,0.35298,0.13451,1.98583,2.19007,1.50526,1.3,0,0.000865839,0.000865839,0.000865839
50,8417.77,1.5142,2.1809,1.30746,1.21655,0,0.49423,0.43418,0.44064,0.19815,0.3989,0.4136,0.36179,0.13742,1.98573,2.23133,1.49488,1.30762,0,0.000860473,0.000860473,0.000860473
51,8585.91,1.5262,2.1754,1.31286,1.23031,0,0.45331,0.48592,0.44272,0.20548,0.41719,0.40881,0.3743,0.14448,1.97901,2.1978,1.47845,1.30421,0,0.000855018,0.000855018,0.000855018
52,8753.65,1.53007,2.17487,1.30525,1.22338,0,0.43974,0.48825,0.43516,0.19889,0.35416,0.43785,0.35751,0.1371,1.99528,2.21971,1.47727,1.3063,0,0.000849477,0.000849477,0.000849477
53,8921.05,1.51341,2.17202,1.30218,1.21914,0,0.47811,0.47867,0.46576,0.21126,0.44085,0.38949,0.38031,0.14977,1.96689,2.16527,1.47359,1.30274,0,0.000843851,0.000843851,0.000843851
54,9088.49,1.50626,2.16828,1.29211,1.21433,0,0.45879,0.45343,0.44985,0.20622,0.42704,0.3851,0.37964,0.14395,1.96266,2.19926,1.4629,1.30227,0,0.000838141,0.000838141,0.000838141
55,9256.21,1.50656,2.17547,1.295,1.21911,0,0.45374,0.43413,0.42926,0.19973,0.40702,0.37069,0.35658,0.13975,1.9761,2.22028,1.48508,1.30505,0,0.000832349,0.000832349,0.000832349
56,9423.77,1.51093,2.16521,1.28763,1.21741,0,0.4744,0.46824,0.45224,0.20647,0.40635,0.42915,0.37098,0.13891,1.9586,2.21346,1.48054,1.30188,0,0.000826477,0.000826477,0.000826477
57,9591.56,1.5192,2.16041,1.28535,1.21928,0,0.38144,0.49715,0.43001,0.19721,0.38252,0.44698,0.36356,0.13632,1.96393,2.21168,1.48675,1.29366,0,0.000820525,0.000820525,0.000820525
58,9759.76,1.48037,2.15958,1.26934,1.2093,0,0.41821,0.50809,0.43962,0.20304,0.42555,0.43825,0.38293,0.14479,1.96637,2.24141,1.48459,1.3071,0,0.000814495,0.000814495,0.000814495
