epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
49,458.32,1.23605,1.38671,0.89993,0.90906,0,0.90395,0.82341,0.87955,0.64062,0.81686,0.77297,0.8061,0.45467,0.97149,1.17726,0.71776,0.89113,0,0.00125471,0.00125471,0.00125471
50,467.638,1.25054,1.3747,0.91762,0.91279,0,0.89175,0.83629,0.88405,0.64992,0.81325,0.75837,0.78309,0.43196,0.95145,1.16575,0.71058,0.88409,0,0.00124774,0.00124774,0.00124774
51,477.079,1.2551,1.36191,0.89891,0.90805,0,0.90255,0.82767,0.89116,0.65402,0.83945,0.76135,0.80459,0.44917,0.92796,1.18055,0.68895,0.87619,0,0.00124066,0.00124066,0.00124066
52,486.328,1.21662,1.30587,0.88661,0.90603,0,0.89438,0.81582,0.86678,0.64218,0.83031,0.76362,0.79898,0.44358,0.95579,1.20912,0.70518,0.89228,0,0.00123346,0.00123346,0.00123346
53,495.719,1.21163,1.29487,0.89376,0.9056,0,0.90638,0.81951,0.87682,0.63632,0.85763,0.74018,0.79745,0.44994,0.9786,1.17054,0.71932,0.89294,0,0.00122615,0.00122615,0.00122615
54,505.203,1.24995,1.33792,0.89185,0.90308,0,0.92557,0.81057,0.88981,0.64254,0.84155,0.76409,0.79777,0.44035,0.95216,1.14216,0.69627,0.88875,0,0.00121873,0.00121873,0.00121873
55,514.341,1.23061,1.34477,0.88114,0.90009,0,0.93017,0.83845,0.89325,0.65624,0.83367,0.75495,0.7759,0.42529,0.9298,1.13463,0.67698,0.89017,0,0.00121121,0.00121121,0.00121121
56,523.748,1.24879,1.37364,0.88568,0.905,0,0.89745,0.84729,0.8978,0.6648,0.81875,0.78447,0.80445,0.44551,0.92811,1.12103,0.66512,0.89407,0,0.00120358,0.00120358,0.00120358
57,533.218,1.19391,1.32584,0.86736,0.90084,0,0.87272,0.84285,0.89419,0.65965,0.81887,0.74827,0.78901,0.44025,0.92513,1.11948,0.65503,0.88509,0,0.00119585,0.00119585,0.00119585
58,542.592,1.16985,1.24657,0.85018,0.89534,0,0.89442,0.84248,0.89258,0.65649,0.84388,0.7306,0.77968,0.42322,0.92757,1.17311,0.66438,0.87385,0,0.00118801,0.00118801,0.00118801
59,551.829,1.19325,1.32786,0.84221,0.89844,0,0.92854,0.84592,0.88862,0.65163,0.85018,0.78155,0.80085,0.44372,0.96492,1.18611,0.70681,0.8865,0,0.00118008,0.00118008,0.00118008
60,561.074,1.2312,1.28966,0.86138,0.90121,0,0.91121,0.8296,0.88583,0.65795,0.85323,0.72379,0.77875,0.43753,0.94765,1.23109,0.67512,0.88528,0,0.00117205,0.00117205,0.00117205
61,570.436,1.24185,1.37343,0.89368,0.91427,0,0.90179,0.82598,0.88389,0.64233,0.85471,0.73786,0.79706,0.44323,0.97032,1.1851,0.66853,0.89402,0,0.00116393,0.00116393,0.00116393
