epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
62,12355.2,1.51034,2.24207,1.30519,1.33383,0,0.4306,0.43153,0.3963,0.18411,0.41174,0.44532,0.36944,0.15075,2.08146,2.6315,1.63329,1.41877,0,0.00808752,0.00808752,0.00808752
63,12557.8,1.51798,2.23897,1.31077,1.32869,0,0.46215,0.38965,0.38634,0.17945,0.4715,0.40122,0.37223,0.148,2.07818,2.65624,1.64214,1.41218,0,0.00802938,0.00802938,0.00802938
64,12759.9,1.50757,2.22266,1.29103,1.32323,0,0.44767,0.40833,0.38923,0.1764,0.43333,0.37851,0.36623,0.1445,2.0929,2.67813,1.64996,1.414,0,0.0079706,0.0079706,0.0079706
65,12962.3,1.52261,2.21479,1.29446,1.31723,0,0.43766,0.40958,0.38735,0.18139,0.42376,0.43642,0.36623,0.14242,2.0598,2.63948,1.654,1.4149,0,0.00791122,0.00791122,0.00791122
66,13164.4,1.48919,2.21443,1.27289,1.31125,0,0.41631,0.4436,0.39462,0.1798,0.38732,0.43972,0.37605,0.14417,2.09796,2.65022,1.63047,1.42801,0,0.00785124,0.00785124,0.00785124
67,13366.7,1.49168,2.19878,1.25849,1.30612,0,0.41325,0.44476,0.39291,0.18404,0.43,0.43764,0.37406,0.14525,2.08846,2.63553,1.63715,1.42593,0,0.00779069,0.00779069,0.00779069
68,13568.9,1.48811,2.19394,1.24392,1.31124,0,0.48598,0.44309,0.41566,0.1913,0.49315,0.41734,0.40529,0.1569,2.06152,2.64353,1.61994,1.42067,0,0.00772956,0.00772956,0.00772956
69,13771.3,1.47884,2.18373,1.24576,1.30229,0,0.44592,0.41643,0.39131,0.18088,0.42752,0.40738,0.36673,0.14322,2.07837,2.64545,1.64283,1.43392,0,0.00766789,0.00766789,0.00766789
70,13973.9,1.48121,2.18631,1.24086,1.30018,0,0.44545,0.42626,0.39347,0.17734,0.41667,0.41773,0.35835,0.13974,2.0992,2.65806,1.6329,1.44234,0,0.00760568,0.00760568,0.00760568
71,14175.8,1.48113,2.17927,1.23621,1.29952,0,0.47265,0.43347,0.40597,0.18346,0.46343,0.4397,0.39274,0.15319,2.08299,2.66023,1.61168,1.43351,0,0.00754296,0.00754296,0.00754296
72,14378.3,1.47155,2.16806,1.22405,1.2963,0,0.4283,0.45652,0.39868,0.18463,0.46067,0.44557,0.39825,0.15305,2.07561,2.66836,1.62855,1.43361,0,0.00747973,0.00747973,0.00747973
73,14580.7,1.46064,2.17009,1.20713,1.29447,0,0.41708,0.45854,0.39943,0.18438,0.44412,0.44509,0.38942,0.14993,2.09594,2.62506,1.61667,1.42957,0,0.00741601,0.00741601,0.00741601
74,14782.8,1.45385,2.15606,1.1978,1.28615,0,0.4295,0.42251,0.39198,0.17982,0.41422,0.42529,0.3793,0.14715,2.08785,2.66305,1.62271,1.43551,0,0.00735181,0.00735181,0.00735181
75,14984.9,1.45227,2.14165,1.18529,1.28731,0,0.47557,0.40296,0.39204,0.1778,0.46548,0.42133,0.40402,0.15836,2.09057,2.64456,1.64031,1.42379,0,0.00728717,0.00728717,0.00728717
76,15187,1.44382,2.14331,1.18193,1.2866,0,0.44904,0.4466,0.39653,0.18228,0.44271,0.44201,0.37815,0.14699,2.08101,2.639,1.61714,1.43194,0,0.00722208,0.00722208,0.00722208
77,15388.9,1.43589,2.1333,1.16429,1.27739,0,0.44937,0.42667,0.39977,0.18924,0.43623,0.41817,0.37384,0.14878,2.07862,2.6606,1.60297,1.43844,0,0.00715656,0.00715656,0.00715656
78,15591.1,1.43012,2.1172,1.16611,1.27563,0,0.46254,0.45741,0.41611,0.19066,0.42446,0.45481,0.392,0.15434,2.09227,2.67023,1.60908,1.44171,0,0.00709064,0.00709064,0.00709064
79,15793.3,1.41742,2.09785,1.15128,1.27266,0,0.48772,0.43622,0.40985,0.1933,0.48089,0.43374,0.40097,0.15463,2.0774,2.67153,1.59882,1.43578,0,0.00702432,0.00702432,0.00702432
