epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
80,18478.3,1.63947,2.42952,1.58313,1.44903,0,0.44572,0.42314,0.40196,0.17449,0.42986,0.42825,0.37972,0.14754,2.08535,2.57024,1.71493,1.46065,0,0.00695763,0.00695763,0.00695763
81,18709.9,1.64339,2.41778,1.58079,1.4448,0,0.43695,0.40908,0.39294,0.17058,0.47235,0.38681,0.38303,0.14528,2.09179,2.57222,1.72494,1.46676,0,0.00689058,0.00689058,0.00689058
82,18942,1.62146,2.39286,1.55879,1.43948,0,0.44827,0.42114,0.39433,0.17099,0.43391,0.40476,0.37622,0.14574,2.08712,2.56574,1.70725,1.47071,0,0.00682318,0.00682318,0.00682318
83,19173.7,1.62392,2.39797,1.56877,1.43649,0,0.45003,0.396,0.39231,0.17093,0.43684,0.42999,0.38189,0.14821,2.0823,2.55718,1.71813,1.46193,0,0.00675546,0.00675546,0.00675546
84,19405.8,1.61928,2.39346,1.557,1.43077,0,0.45672,0.39809,0.39729,0.17553,0.41826,0.40333,0.37516,0.14854,2.08557,2.5634,1.72097,1.45949,0,0.00668743,0.00668743,0.00668743
85,19637.6,1.63579,2.3799,1.55581,1.43762,0,0.50007,0.38125,0.3964,0.17531,0.42875,0.39776,0.37396,0.14682,2.08751,2.56596,1.70422,1.46213,0,0.0066191,0.0066191,0.0066191
86,19869.6,1.61177,2.39401,1.55375,1.4273,0,0.45679,0.39109,0.39592,0.17654,0.43371,0.40431,0.37776,0.1458,2.09433,2.57644,1.70252,1.45982,0,0.0065505,0.0065505,0.0065505
87,20101.1,1.6311,2.39315,1.5465,1.43225,0,0.40395,0.43037,0.39055,0.17328,0.47269,0.42763,0.3947,0.15171,2.09949,2.54647,1.70092,1.45964,0,0.00648164,0.00648164,0.00648164
88,20333.4,1.61097,2.39754,1.52956,1.43212,0,0.41945,0.44733,0.3963,0.17838,0.43833,0.45545,0.39931,0.15814,2.08688,2.53526,1.71453,1.45659,0,0.00641254,0.00641254,0.00641254
89,20565.2,1.6019,2.37386,1.51776,1.42745,0,0.43067,0.41424,0.39332,0.17708,0.42597,0.43503,0.39598,0.15344,2.08784,2.54303,1.72186,1.4595,0,0.00634322,0.00634322,0.00634322
90,20797.6,1.60651,2.36183,1.51394,1.42409,0,0.4226,0.416,0.39655,0.17221,0.43711,0.44471,0.39983,0.15007,2.08858,2.55216,1.71121,1.46227,0,0.00627368,0.00627368,0.00627368
91,21028.8,1.60537,2.39183,1.52955,1.42638,0,0.42499,0.4357,0.39499,0.17276,0.44938,0.41434,0.38037,0.14222,2.08665,2.53454,1.71403,1.46053,0,0.00620396,0.00620396,0.00620396
92,21261.5,1.59776,2.35571,1.52374,1.42696,0,0.43298,0.43949,0.40188,0.17256,0.42965,0.43042,0.388,0.14575,2.08533,2.53648,1.70232,1.46345,0,0.00613406,0.00613406,0.00613406
93,21493.1,1.59578,2.36261,1.51186,1.42541,0,0.42275,0.43165,0.39708,0.17177,0.4749,0.42209,0.39207,0.14429,2.0887,2.52534,1.69821,1.46065,0,0.006064,0.006064,0.006064
94,21725.5,1.59917,2.34136,1.49873,1.42496,0,0.44901,0.43024,0.40452,0.17717,0.44245,0.4097,0.38195,0.14529,2.09565,2.52761,1.68458,1.46434,0,0.0059938,0.0059938,0.0059938
