epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
85,8533.91,1.40197,2.18983,1.26933,1.19179,0,0.43687,0.46559,0.4379,0.20496,0.32573,0.47922,0.34944,0.14298,1.96394,2.47765,1.48998,1.28192,0,0.000628101,0.000628101,0.000628101
86,8633.53,1.40171,2.18286,1.27409,1.19387,0,0.42144,0.48775,0.43941,0.20672,0.36313,0.44393,0.35282,0.14591,1.95111,2.47849,1.48644,1.27541,0,0.000620555,0.000620555,0.000620555
87,8754.83,1.40584,2.19517,1.26352,1.18802,0,0.41542,0.48035,0.43049,0.20668,0.34346,0.42837,0.34379,0.143,1.94618,2.50031,1.48035,1.27588,0,0.000612981,0.000612981,0.000612981
88,8854.39,1.38622,2.16696,1.24882,1.18319,0,0.41465,0.47368,0.43932,0.21012,0.37236,0.44346,0.36431,0.1492,1.95076,2.49789,1.48755,1.28048,0,0.00060538,0.00060538,0.00060538
89,8954.46,1.4092,2.17749,1.25278,1.19424,0,0.43155,0.50058,0.44949,0.20931,0.35373,0.43017,0.36715,0.14932,1.93392,2.46668,1.48929,1.27852,0,0.000597754,0.000597754,0.000597754
90,9054.49,1.39988,2.18166,1.25001,1.19379,0,0.42189,0.51512,0.44195,0.20586,0.35164,0.44721,0.35474,0.14571,1.95145,2.49204,1.49897,1.27834,0,0.000590105,0.000590105,0.000590105
91,9154.4,1.39862,2.15976,1.2497,1.19396,0,0.43227,0.49418,0.44541,0.20931,0.38794,0.39555,0.35818,0.14441,1.95316,2.48667,1.48398,1.28316,0,0.000582435,0.000582435,0.000582435
92,9253.84,1.39781,2.17173,1.24946,1.19371,0,0.49579,0.46081,0.44327,0.20737,0.34437,0.44295,0.35799,0.14387,1.9557,2.48814,1.49444,1.27971,0,0.000574746,0.000574746,0.000574746
93,9354.09,1.40679,2.18121,1.25239,1.19194,0,0.48666,0.44788,0.44908,0.20942,0.32347,0.42654,0.35682,0.14614,1.94824,2.49131,1.49078,1.27748,0,0.00056704,0.00056704,0.00056704
94,9453.23,1.39011,2.14425,1.2341,1.18616,0,0.45482,0.44357,0.44333,0.20916,0.32565,0.45923,0.36044,0.14572,1.95747,2.4922,1.49218,1.28278,0,0.000559318,0.000559318,0.000559318
